[0, 0]
[72.62800000000011, 474]
[73.15800000000011, 474]
[73.68800000000012, 474]
[74.21800000000012, 474]
[74.74800000000012, 474]
[75.27800000000012, 474]
[75.80800000000012, 474]
[76.33800000000012, 474]
[76.86800000000012, 474]
[77.39800000000012, 474]
[77.92800000000013, 474]
[78.45800000000013, 474]
[78.98800000000013, 474]
[79.51800000000013, 474]
[80.04800000000013, 474]
[80.57800000000013, 474]
[81.10800000000013, 474]
[81.63800000000013, 474]
[82.16800000000013, 474]
[82.69800000000014, 474]
[83.22800000000014, 474]
[83.75800000000014, 474]
[84.28800000000014, 474]
[84.81800000000014, 474]
[85.34800000000014, 474]
[85.87800000000014, 474]
[86.40800000000014, 474]
[86.93800000000014, 474]
[87.46800000000015, 474]
[87.99800000000015, 474]
[88.52800000000015, 474]
[89.05800000000015, 474]
[89.58800000000015, 474]
[90.11800000000015, 474]
[90.64800000000015, 474]
[91.17800000000015, 474]
[91.70800000000015, 474]
[92.23800000000016, 474]
[92.76800000000016, 474]
[93.29800000000016, 474]
[93.82800000000016, 474]
[94.35800000000016, 474]
[94.88800000000016, 474]
[95.41800000000016, 474]
[95.94800000000016, 474]
[96.47800000000016, 474]
[97.00800000000017, 474]
[97.53800000000017, 474]
[98.06800000000017, 474]
[98.59800000000017, 474]
[99.12800000000017, 474]
[99.65800000000017, 474]
[100.18800000000017, 474]
[100.71800000000017, 474]
[101.24800000000018, 474]
[101.77800000000018, 474]
[102.30800000000018, 474]
[102.83800000000018, 474]
[103.36800000000018, 474]
[103.89800000000018, 474]
[104.42800000000018, 474]
[104.95800000000018, 474]
[105.48800000000018, 474]
[106.01800000000019, 474]
[106.54800000000019, 474]
[107.07800000000019, 474]
[107.60800000000019, 474]
[108.13800000000019, 474]
[108.66800000000019, 474]
[109.19800000000019, 474]
[109.7280000000002, 474]
[110.2580000000002, 474]
[110.7880000000002, 474]
[111.3180000000002, 474]
[111.8480000000002, 474]
[112.3780000000002, 474]
[112.9080000000002, 474]
[113.4380000000002, 474]
[113.9680000000002, 474]
[114.4980000000002, 474]
[115.0280000000002, 474]
[115.5580000000002, 474]
[116.0880000000002, 474]
[116.61800000000021, 474]
[117.14800000000021, 474]
[117.67800000000021, 474]
[118.20800000000021, 474]
[118.73800000000021, 474]
[119.26800000000021, 474]
[119.79800000000021, 474]
[120.32800000000022, 474]
[120.85800000000022, 474]
[121.38800000000022, 474]
[121.91800000000022, 474]
[122.44800000000022, 474]
[122.97800000000022, 474]
[123.50800000000022, 474]
[124.03800000000022, 474]
[124.56800000000023, 474]
[125.09800000000023, 474]
[125.62800000000023, 474]
[126.15800000000023, 474]
[126.68800000000023, 474]
[127.21800000000023, 474]
[127.74800000000023, 474]
[128.27800000000022, 474]
[128.80800000000022, 474]
[129.33800000000022, 474]
[129.86800000000022, 474]
[130.39800000000022, 474]
[130.92800000000022, 474]
[131.45800000000023, 474]
[131.98800000000023, 474]
[132.51800000000023, 474]
[133.04800000000023, 474]
[133.57800000000023, 474]
[134.10800000000023, 474]
[134.63800000000023, 474]
[135.16800000000023, 474]
[135.69800000000023, 474]
[136.22800000000024, 474]
[136.75800000000024, 474]
[137.28800000000024, 474]
[137.81800000000024, 474]
[138.34800000000024, 474]
[138.87800000000024, 474]
[139.40800000000024, 474]
[139.93800000000024, 474]
[140.46800000000025, 474]
[140.99800000000025, 474]
[141.52800000000025, 474]
[142.05800000000025, 474]
[142.58800000000025, 474]
[143.11800000000025, 474]
[143.64800000000025, 474]
[144.17800000000025, 474]
[144.70800000000025, 474]
[145.23800000000026, 474]
[145.76800000000026, 474]
[146.29800000000026, 474]
[146.82800000000026, 474]
[147.35800000000026, 474]
[147.88800000000026, 474]
[148.41800000000026, 474]
[148.94800000000026, 474]
[149.47800000000026, 474]
[150.00800000000027, 474]
[150.53800000000027, 474]
[151.06800000000027, 474]
[151.59800000000027, 474]
[152.12800000000027, 474]
[152.65800000000027, 474]
[153.18800000000027, 474]
[153.71800000000027, 474]
[154.24800000000027, 474]
[154.77800000000028, 474]
[155.30800000000028, 474]
[155.83800000000028, 474]
[156.36800000000028, 474]
[156.89800000000028, 474]
[157.42800000000028, 474]
[157.95800000000028, 474]
[158.48800000000028, 474]
[159.01800000000028, 474]
[159.5480000000003, 474]
[160.0780000000003, 474]
[160.6080000000003, 474]
[161.1380000000003, 474]
[161.6680000000003, 474]
[162.1980000000003, 474]
[162.7280000000003, 474]
[163.2580000000003, 474]
[163.7880000000003, 474]
[164.3180000000003, 474]
[164.8480000000003, 474]
[165.3780000000003, 474]
[165.9080000000003, 474]
[166.4380000000003, 474]
[166.9680000000003, 474]
[167.4980000000003, 474]
[168.0280000000003, 474]
[168.5580000000003, 474]
[169.0880000000003, 474]
[169.6180000000003, 474]
[170.1480000000003, 474]
[170.6780000000003, 474]
[171.2080000000003, 474]
[171.7380000000003, 474]
[172.2680000000003, 474]
[172.79800000000031, 474]
[173.32800000000032, 474]
[173.85800000000032, 474]
[174.38800000000032, 474]
[174.91800000000032, 474]
[175.44800000000032, 474]
[175.97800000000032, 474]
[176.50800000000032, 474]
[177.03800000000032, 474]
[177.56800000000032, 474]
[178.09800000000033, 474]
[178.62800000000033, 474]
[179.15800000000033, 474]
[179.68800000000033, 474]
[180.21800000000033, 474]
[180.74800000000033, 474]
[181.27800000000033, 474]
[181.80800000000033, 474]
[182.33800000000033, 474]
[182.86800000000034, 474]
[183.39800000000034, 474]
[183.92800000000034, 474]
[184.45800000000034, 474]
[184.98800000000034, 474]
[185.51800000000034, 474]
[186.04800000000034, 474]
[186.57800000000034, 474]
[187.10800000000035, 474]
[187.63800000000035, 474]
[188.16800000000035, 474]
[188.69800000000035, 474]
[189.22800000000035, 474]
[189.75800000000035, 474]
[190.28800000000035, 474]
[190.81800000000035, 474]
[191.34800000000035, 474]
[191.87800000000036, 474]
[192.40800000000036, 474]
[192.93800000000036, 474]
[193.46800000000036, 474]
[193.99800000000036, 474]
[194.52800000000036, 474]
[195.05800000000036, 474]
[195.58800000000036, 474]
[196.11800000000036, 474]
[196.64800000000037, 474]
[197.17800000000037, 474]
[197.70800000000037, 474]
[198.23800000000037, 474]
[198.76800000000037, 474]
[199.29800000000037, 474]
[199.82800000000037, 474]
[200.35800000000037, 474]
[200.88800000000037, 474]
[201.41800000000038, 474]
[201.94800000000038, 474]
[202.47800000000038, 474]
[203.00800000000038, 474]
[203.53800000000038, 474]
[204.06800000000038, 474]
[204.59800000000038, 474]
[205.12800000000038, 474]
[205.65800000000038, 474]
[206.1880000000004, 474]
[206.7180000000004, 474]
[207.2480000000004, 474]
[207.7780000000004, 474]
[208.3080000000004, 474]
[208.8380000000004, 474]
[209.3680000000004, 474]
[209.8980000000004, 474]
[210.4280000000004, 474]
[210.9580000000004, 474]
[211.4880000000004, 474]
[212.0180000000004, 474]
[212.5480000000004, 474]
[213.0780000000004, 474]
[213.6080000000004, 474]
[214.1380000000004, 474]
[214.6680000000004, 474]
[215.1980000000004, 474]
[215.7280000000004, 474]
[216.2580000000004, 474]
[216.7880000000004, 474]
[217.3180000000004, 474]
[217.8480000000004, 474]
[218.3780000000004, 474]
[218.9080000000004, 474]
[219.43800000000041, 474]
[219.96800000000042, 474]
[220.49800000000042, 474]
[221.02800000000042, 474]
[221.55800000000042, 474]
[222.08800000000042, 474]
[222.61800000000042, 474]
[223.14800000000042, 474]
[223.67800000000042, 474]
[224.20800000000042, 474]
[224.73800000000043, 474]
[225.26800000000043, 474]
[225.79800000000043, 474]
[226.32800000000043, 474]
[226.85800000000043, 474]
[227.38800000000043, 474]
[227.91800000000043, 474]
[228.44800000000043, 474]
[228.97800000000043, 474]
[229.50800000000044, 474]
[230.03800000000044, 474]
[230.56800000000044, 474]
[231.09800000000044, 474]
[231.62800000000044, 474]
[232.15800000000044, 474]
[232.68800000000044, 474]
[233.21800000000044, 474]
[233.74800000000045, 474]
[234.27800000000045, 474]
[234.80800000000045, 474]
[235.33800000000045, 474]
[235.86800000000045, 474]
[236.39800000000045, 474]
[236.92800000000045, 474]
[237.45800000000045, 474]
[237.98800000000045, 474]
[238.51800000000046, 474]
[239.04800000000046, 474]
[239.57800000000046, 474]
[240.10800000000046, 474]
[240.63800000000046, 474]
[241.16800000000046, 474]
[241.69800000000046, 474]
[242.22800000000046, 474]
[242.75800000000046, 474]
[243.28800000000047, 474]
[243.81800000000047, 474]
[244.34800000000047, 474]
[244.87800000000047, 474]
[245.40800000000047, 474]
[245.93800000000047, 474]
[246.46800000000047, 474]
[246.99800000000047, 474]
[247.52800000000047, 474]
[248.05800000000048, 474]
[248.58800000000048, 474]
[249.11800000000048, 474]
[249.64800000000048, 474]
[250.17800000000048, 474]
[250.70800000000048, 474]
[251.23800000000048, 474]
[251.76800000000048, 474]
[252.29800000000048, 474]
[252.8280000000005, 474]
[253.3580000000005, 474]
[253.8880000000005, 474]
[254.4180000000005, 474]
[254.9480000000005, 474]
[255.4780000000005, 474]
[256.0080000000005, 474]
[256.53800000000047, 474]
[257.06800000000044, 474]
[257.5980000000004, 474]
[258.1280000000004, 474]
[258.65800000000036, 474]
[259.18800000000033, 474]
[259.7180000000003, 474]
[260.2480000000003, 474]
[260.77800000000025, 474]
[261.3080000000002, 474]
[261.8380000000002, 474]
[262.36800000000017, 474]
[262.89800000000014, 474]
[263.4280000000001, 474]
[263.9580000000001, 474]
[264.48800000000006, 474]
[265.01800000000003, 474]
[265.548, 474]
[266.078, 474]
[266.60799999999995, 474]
[267.1379999999999, 474]
[267.6679999999999, 474]
[268.19799999999987, 474]
[268.72799999999984, 474]
[269.2579999999998, 474]
[269.7879999999998, 474]
[270.31799999999976, 474]
[270.84799999999973, 474]
[271.3779999999997, 474]
[271.9079999999997, 474]
[272.43799999999965, 474]
[272.9679999999996, 474]
[273.4979999999996, 474]
[274.02799999999957, 474]
[274.55799999999954, 474]
[275.0879999999995, 474]
[275.6179999999995, 474]
[276.14799999999946, 474]
[276.67799999999943, 474]
[277.2079999999994, 474]
[277.7379999999994, 474]
[278.26799999999935, 474]
[278.7979999999993, 474]
[279.3279999999993, 474]
[279.85799999999927, 474]
[280.38799999999924, 474]
[280.9179999999992, 474]
[281.4479999999992, 474]
[281.97799999999916, 474]
[282.50799999999913, 474]
[283.0379999999991, 474]
[283.5679999999991, 474]
[284.09799999999905, 474]
[284.627999999999, 474]
[285.157999999999, 474]
[285.68799999999896, 474]
[286.21799999999894, 474]
[286.7479999999989, 474]
[287.2779999999989, 474]
[287.80799999999886, 474]
[288.33799999999883, 474]
[288.8679999999988, 474]
[289.3979999999988, 474]
[289.92799999999875, 474]
[290.4579999999987, 474]
[290.9879999999987, 474]
[291.51799999999866, 474]
[292.04799999999864, 474]
[292.5779999999986, 474]
[293.1079999999986, 474]
[293.63799999999856, 474]
[294.16799999999853, 474]
[294.6979999999985, 474]
[295.2279999999985, 474]
[295.75799999999845, 474]
[296.2879999999984, 474]
[296.8179999999984, 474]
[297.34799999999836, 474]
[297.87799999999834, 474]
[298.4079999999983, 474]
[298.9379999999983, 474]
[299.46799999999826, 474]
[299.9979999999982, 474]
[300.5279999999982, 474]
[301.0579999999982, 474]
[301.58799999999815, 474]
[302.1179999999981, 474]
[302.6479999999981, 474]
[303.17799999999806, 474]
[303.70799999999804, 474]
[304.237999999998, 474]
[304.767999999998, 474]
[305.29799999999796, 474]
[305.8279999999979, 474]
[306.3579999999979, 474]
[306.8879999999979, 474]
[307.41799999999785, 474]
[307.9479999999978, 474]
[308.4779999999978, 474]
[309.00799999999776, 474]
[309.53799999999774, 474]
[310.0679999999977, 474]
[310.5979999999977, 474]
[311.12799999999766, 474]
[311.6579999999976, 474]
[312.1879999999976, 474]
[312.7179999999976, 474]
[313.24799999999755, 474]
[313.7779999999975, 474]
[314.3079999999975, 474]
[314.83799999999746, 474]
[315.36799999999744, 474]
[315.8979999999974, 474]
[316.4279999999974, 474]
[316.95799999999736, 474]
[317.4879999999973, 474]
[318.0179999999973, 474]
[318.5479999999973, 474]
[319.07799999999725, 474]
[319.6079999999972, 474]
[320.1379999999972, 474]
[320.66799999999716, 474]
[321.19799999999714, 474]
[321.7279999999971, 474]
[322.2579999999971, 474]
[322.78799999999706, 474]
[323.317999999997, 474]
[323.847999999997, 474]
[324.377999999997, 474]
[324.90799999999695, 474]
[325.4379999999969, 474]
[325.9679999999969, 474]
[326.49799999999686, 474]
[327.02799999999684, 474]
[327.5579999999968, 474]
[328.0879999999968, 474]
[328.61799999999675, 474]
[329.1479999999967, 474]
[329.6779999999967, 474]
[330.2079999999967, 474]
[330.73799999999665, 474]
[331.2679999999966, 474]
[331.7979999999966, 474]
[332.32799999999656, 474]
[332.85799999999654, 474]
[333.3879999999965, 474]
[333.9179999999965, 474]
[334.44799999999645, 474]
[334.9779999999964, 474]
[335.5079999999964, 474]
[336.0379999999964, 474]
[336.56799999999635, 474]
[337.0979999999963, 474]
[337.6279999999963, 474]
[338.15799999999626, 474]
[338.68799999999624, 474]
[339.2179999999962, 474]
[339.7479999999962, 474]
[340.27799999999615, 474]
[340.8079999999961, 474]
[341.3379999999961, 474]
[341.8679999999961, 474]
[342.39799999999605, 474]
[342.927999999996, 474]
[343.457999999996, 474]
[343.98799999999596, 474]
[344.51799999999594, 474]
[345.0479999999959, 474]
[345.5779999999959, 474]
[346.10799999999585, 474]
[346.6379999999958, 474]
[347.1679999999958, 474]
[347.6979999999958, 474]
[348.22799999999575, 474]
[348.7579999999957, 474]
[349.2879999999957, 474]
[349.81799999999566, 474]
[350.34799999999564, 474]
[350.8779999999956, 474]
[351.4079999999956, 474]
[351.93799999999555, 474]
[352.4679999999955, 474]
[352.9979999999955, 474]
[353.5279999999955, 474]
[354.05799999999545, 474]
[354.5879999999954, 474]
[355.1179999999954, 474]
[355.64799999999536, 474]
[356.17799999999534, 474]
[356.7079999999953, 474]
[357.2379999999953, 474]
[357.76799999999525, 474]
[358.2979999999952, 474]
[358.8279999999952, 474]
[359.3579999999952, 474]
[359.88799999999515, 474]
[360.4179999999951, 474]
[360.9479999999951, 474]
[361.47799999999506, 474]
[362.00799999999504, 474]
[362.537999999995, 474]
[363.067999999995, 474]
[363.59799999999495, 474]
[364.1279999999949, 474]
[364.6579999999949, 474]
[365.1879999999949, 474]
[365.71799999999484, 474]
[366.2479999999948, 474]
[366.7779999999948, 474]
[367.30799999999476, 474]
[367.83799999999474, 474]
[368.3679999999947, 474]
[368.8979999999947, 474]
[369.42799999999465, 474]
[369.9579999999946, 474]
[370.4879999999946, 474]
[371.0179999999946, 474]
[371.54799999999454, 474]
[372.0779999999945, 474]
[372.6079999999945, 474]
[373.13799999999446, 474]
[373.66799999999444, 474]
[374.1979999999944, 474]
[374.7279999999944, 474]
[375.25799999999435, 474]
[375.7879999999943, 474]
[376.3179999999943, 474]
[376.8479999999943, 474]
[377.37799999999424, 474]
[377.9079999999942, 474]
[378.4379999999942, 474]
[378.96799999999416, 474]
[379.49799999999414, 474]
[380.0279999999941, 474]
[380.5579999999941, 474]
[381.08799999999405, 474]
[381.617999999994, 474]
[382.147999999994, 474]
[382.677999999994, 474]
[383.20799999999394, 474]
[383.7379999999939, 474]
[384.2679999999939, 474]
[384.79799999999386, 474]
[385.32799999999384, 474]
[385.8579999999938, 474]
[386.3879999999938, 474]
[386.91799999999375, 474]
[387.4479999999937, 474]
[387.9779999999937, 474]
[388.5079999999937, 474]
[389.03799999999364, 474]
[389.5679999999936, 474]
[390.0979999999936, 474]
[390.62799999999356, 474]
[391.15799999999354, 474]
[391.6879999999935, 474]
[392.2179999999935, 474]
[392.74799999999345, 474]
[393.2779999999934, 474]
[393.8079999999934, 474]
[394.3379999999934, 474]
[394.86799999999334, 474]
[395.3979999999933, 474]
[395.9279999999933, 474]
[396.45799999999326, 474]
[396.98799999999324, 474]
[397.5179999999932, 474]
[398.0479999999932, 474]
[398.57799999999315, 474]
[399.1079999999931, 474]
[399.6379999999931, 474]
[400.16799999999307, 474]
[400.69799999999304, 474]
[401.227999999993, 474]
[401.757999999993, 474]
[402.28799999999296, 474]
[402.81799999999294, 474]
[403.3479999999929, 474]
[403.8779999999929, 474]
[404.40799999999285, 474]
[404.9379999999928, 474]
[405.4679999999928, 474]
[405.99799999999277, 474]
[406.52799999999274, 474]
[407.0579999999927, 474]
[407.5879999999927, 474]
[408.11799999999266, 474]
[408.64799999999263, 474]
[409.1779999999926, 474]
[409.7079999999926, 474]
[410.23799999999255, 474]
[410.7679999999925, 474]
[411.2979999999925, 474]
[411.82799999999247, 474]
[412.35799999999244, 474]
[412.8879999999924, 474]
[413.4179999999924, 474]
[413.94799999999236, 474]
[414.47799999999233, 474]
[415.0079999999923, 474]
[415.5379999999923, 474]
[416.06799999999225, 474]
[416.5979999999922, 474]
[417.1279999999922, 474]
[417.65799999999217, 474]
[418.18799999999214, 474]
[418.7179999999921, 474]
[419.2479999999921, 474]
[419.77799999999206, 474]
[420.30799999999203, 474]
[420.837999999992, 474]
[421.367999999992, 474]
[421.89799999999195, 474]
[422.4279999999919, 474]
[422.9579999999919, 474]
[423.48799999999187, 474]
[424.01799999999184, 474]
[424.5479999999918, 474]
[425.0779999999918, 474]
[425.60799999999176, 474]
[426.13799999999173, 474]
[426.6679999999917, 474]
[427.1979999999917, 474]
[427.72799999999165, 474]
[428.2579999999916, 474]
[428.7879999999916, 474]
[429.31799999999157, 474]
[429.84799999999154, 474]
[430.3779999999915, 474]
[430.9079999999915, 474]
[431.43799999999146, 474]
[431.96799999999143, 474]
[432.4979999999914, 474]
[433.0279999999914, 474]
[433.55799999999135, 474]
[434.0879999999913, 474]
[434.6179999999913, 474]
[435.14799999999127, 474]
[435.67799999999124, 474]
[436.2079999999912, 474]
[436.7379999999912, 474]
[437.26799999999116, 474]
[437.79799999999113, 474]
[438.3279999999911, 474]
[438.8579999999911, 474]
[439.38799999999105, 474]
[439.917999999991, 474]
[440.447999999991, 474]
[440.97799999999097, 474]
[441.50799999999094, 474]
[442.0379999999909, 474]
[442.5679999999909, 474]
[443.09799999999086, 474]
[443.62799999999083, 474]
[444.1579999999908, 474]
[444.6879999999908, 474]
[445.21799999999075, 474]
[445.7479999999907, 474]
[446.2779999999907, 474]
[446.80799999999067, 474]
[447.33799999999064, 474]
[447.8679999999906, 474]
[448.3979999999906, 474]
[448.92799999999056, 474]
[449.45799999999053, 474]
[449.9879999999905, 474]
[450.5179999999905, 474]
[451.04799999999045, 474]
[451.5779999999904, 474]
[452.1079999999904, 474]
[452.63799999999037, 474]
[453.16799999999034, 474]
[453.6979999999903, 474]
[454.2279999999903, 474]
[454.75799999999026, 474]
[455.28799999999023, 474]
[455.8179999999902, 474]
[456.3479999999902, 474]
[456.87799999999015, 474]
[457.4079999999901, 474]
[457.9379999999901, 474]
[458.46799999999007, 474]
[458.99799999999004, 474]
[459.52799999999, 474]
[460.05799999999, 474]
[460.58799999998996, 474]
[461.11799999998993, 474]
[461.6479999999899, 474]
[462.1779999999899, 474]
[462.70799999998985, 474]
[463.2379999999898, 474]
[463.7679999999898, 474]
[464.29799999998977, 474]
[464.82799999998974, 474]
[465.3579999999897, 474]
[465.8879999999897, 474]
[466.41799999998966, 474]
[466.94799999998963, 474]
[467.4779999999896, 474]
[468.0079999999896, 474]
[468.53799999998955, 474]
[469.0679999999895, 474]
[469.5979999999895, 474]
[470.12799999998947, 474]
[470.65799999998944, 474]
[471.1879999999894, 474]
[471.7179999999894, 474]
[472.24799999998936, 474]
[472.77799999998933, 474]
[473.3079999999893, 474]
[473.8379999999893, 474]
[474.36799999998925, 474]
[474.8979999999892, 474]
[475.4279999999892, 474]
[475.95799999998917, 474]
[476.48799999998914, 474]
[477.0179999999891, 474]
[477.5479999999891, 474]
[478.07799999998906, 474]
[478.60799999998903, 474]
[479.137999999989, 474]
[479.667999999989, 474]
[480.19799999998895, 474]
[480.7279999999889, 474]
[481.2579999999889, 474]
[481.78799999998887, 474]
[482.31799999998884, 474]
[482.8479999999888, 474]
[483.3779999999888, 474]
[483.90799999998876, 474]
[484.43799999998873, 474]
[484.9679999999887, 474]
[485.4979999999887, 474]
[486.02799999998865, 474]
[486.5579999999886, 474]
[487.0879999999886, 474]
[487.61799999998857, 474]
[488.14799999998854, 474]
[488.6779999999885, 474]
[489.2079999999885, 474]
[489.73799999998846, 474]
[490.26799999998843, 474]
[490.7979999999884, 474]
[491.3279999999884, 474]
[491.85799999998835, 474]
[492.3879999999883, 474]
[492.9179999999883, 474]
[493.44799999998827, 474]
[493.97799999998824, 474]
[494.5079999999882, 474]
[495.0379999999882, 474]
[495.56799999998816, 474]
[496.09799999998813, 474]
[496.6279999999881, 474]
[497.1579999999881, 474]
[497.68799999998805, 474]
[498.217999999988, 474]
[498.747999999988, 474]
[499.27799999998797, 474]
[499.80799999998794, 474]
[500.3379999999879, 474]
[500.8679999999879, 474]
[501.39799999998786, 474]
[501.92799999998783, 474]
[502.4579999999878, 474]
[502.9879999999878, 474]
[503.51799999998775, 474]
[504.0479999999877, 474]
[504.5779999999877, 474]
[505.10799999998767, 474]
[505.63799999998764, 474]
[506.1679999999876, 474]
[506.6979999999876, 474]
[507.22799999998756, 474]
[507.75799999998753, 474]
[508.2879999999875, 474]
[508.8179999999875, 474]
[509.34799999998745, 474]
[509.8779999999874, 474]
[510.4079999999874, 474]
[510.93799999998737, 474]
[511.46799999998734, 474]
[511.9979999999873, 474]
[512.5279999999873, 474]
[513.0579999999873, 474]
[513.5879999999872, 474]
[514.1179999999872, 474]
[514.6479999999872, 474]
[515.1779999999872, 474]
[515.7079999999871, 474]
[516.2379999999871, 474]
[516.7679999999871, 474]
[517.297999999987, 474]
[517.827999999987, 474]
[518.357999999987, 474]
[518.887999999987, 474]
[519.4179999999869, 474]
[519.9479999999869, 474]
[520.4779999999869, 474]
[521.0079999999869, 474]
[521.5379999999868, 474]
[522.0679999999868, 474]
[522.5979999999868, 474]
[523.1279999999867, 474]
[523.6579999999867, 474]
[524.1879999999867, 474]
[524.7179999999867, 474]
[525.2479999999866, 474]
[525.7779999999866, 474]
[526.3079999999866, 474]
[526.8379999999866, 474]
[527.3679999999865, 474]
[527.8979999999865, 474]
[528.4279999999865, 474]
[528.9579999999864, 474]
[529.4879999999864, 474]
[530.0179999999864, 474]
[530.5479999999864, 474]
[531.0779999999863, 474]
[531.6079999999863, 474]
[532.1379999999863, 474]
[532.6679999999863, 474]
[533.1979999999862, 474]
[533.7279999999862, 474]
[534.2579999999862, 474]
[534.7879999999861, 474]
[535.3179999999861, 474]
[535.8479999999861, 474]
[536.3779999999861, 474]
[536.907999999986, 474]
[537.437999999986, 474]
[537.967999999986, 474]
[538.497999999986, 474]
[539.0279999999859, 474]
[539.5579999999859, 474]
[540.0879999999859, 474]
[540.6179999999858, 474]
[541.1479999999858, 474]
[541.6779999999858, 474]
[542.2079999999858, 474]
[542.7379999999857, 474]
[543.2679999999857, 474]
[543.7979999999857, 474]
[544.3279999999856, 474]
[544.8579999999856, 474]
[545.3879999999856, 474]
[545.9179999999856, 474]
[546.4479999999855, 474]
[546.9779999999855, 474]
[547.5079999999855, 474]
[548.0379999999855, 474]
[548.5679999999854, 474]
[549.0979999999854, 474]
[549.6279999999854, 474]
[550.1579999999853, 474]
[550.6879999999853, 474]
[551.2179999999853, 474]
[551.7479999999853, 474]
[552.2779999999852, 474]
[552.8079999999852, 474]
[553.3379999999852, 474]
[553.8679999999852, 474]
[554.3979999999851, 474]
[554.9279999999851, 474]
[555.4579999999851, 474]
[555.987999999985, 474]
[556.517999999985, 474]
[557.047999999985, 474]
[557.577999999985, 474]
[558.1079999999849, 474]
[558.6379999999849, 474]
[559.1679999999849, 474]
[559.6979999999849, 474]
[560.2279999999848, 474]
[560.7579999999848, 474]
[561.2879999999848, 474]
[561.8179999999847, 474]
[562.3479999999847, 474]
[562.8779999999847, 474]
[563.4079999999847, 474]
[563.9379999999846, 474]
[564.4679999999846, 474]
[564.9979999999846, 474]
[565.5279999999846, 474]
[566.0579999999845, 474]
[566.5879999999845, 474]
[567.1179999999845, 474]
[567.6479999999844, 474]
[568.1779999999844, 474]
[568.7079999999844, 474]
[569.2379999999844, 474]
[569.7679999999843, 474]
[570.2979999999843, 474]
[570.8279999999843, 474]
[571.3579999999843, 474]
[571.8879999999842, 474]
[572.4179999999842, 474]
[572.9479999999842, 474]
[573.4779999999841, 474]
[574.0079999999841, 474]
[574.5379999999841, 474]
[575.0679999999841, 474]
[575.597999999984, 474]
